0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.40980565547943115,0.4953700304031372,2.8226210257997764e-10,0.45192936062812805,0.5328685641288757,-0.005985605530440807,0.49545204639434814,0.5492496490478516,-0.010386605747044086,0.5366557836532593,0.5519495606422424,-0.016097942367196083,0.5684719085693359,0.5546267628669739,-0.02095108851790428,0.5301179885864258,0.4679429829120636,0.007715410087257624,0.5688493847846985,0.43312424421310425,0.006260927300900221,0.5665024518966675,0.42633137106895447,0.0044934446923434734,0.5561885833740234,0.4307876527309418,0.0036413483321666718,0.5166324973106384,0.4212004840373993,0.007101954892277718,0.5525394678115845,0.3818998336791992,0.005551663693040609,0.5470393896102905,0.38154616951942444,0.001209695590659976,0.5372735261917114,0.3885486125946045,-0.0008675814024172723,0.49273648858070374,0.38384202122688293,0.0047804513014853,0.5275213122367859,0.3407607972621918,0.0005036713555455208,0.5222659707069397,0.34402450919151306,-0.0029708186630159616,0.5132948756217957,0.3548760414123535,-0.004603719804435968,0.46391817927360535,0.3571928143501282,0.0023607630282640457,0.48107296228408813,0.3139946162700653,-0.0034681116230785847,0.4835866391658783,0.2948439419269562,-0.006939656566828489,0.48487672209739685,0.28375545144081116,-0.008259150199592113
0.37826085090637207,0.47629764676094055,1.7519737127713597e-07,0.4328949749469757,0.5286458730697632,-0.013418818823993206,0.503976583480835,0.5419748425483704,-0.022979876026511192,0.5650224089622498,0.5502598285675049,-0.033252399414777756,0.6102564930915833,0.5807039141654968,-0.04204490780830383,0.5289925932884216,0.442355215549469,0.01068203803151846,0.5708594918251038,0.4082702696323395,0.0050526889972388744,0.5573825240135193,0.41312816739082336,-0.0019343910971656442,0.5374438762664795,0.4275520145893097,-0.004937940742820501,0.5095624327659607,0.39517107605934143,0.013179597444832325,0.5541490316390991,0.3603239059448242,0.009467602707445621,0.5401400923728943,0.36636897921562195,0.0023701705504208803,0.5213266015052795,0.3818950653076172,0.00023440367658622563,0.48223114013671875,0.35343241691589355,0.013194176368415356,0.5311087369918823,0.31772202253341675,0.01169667113572359,0.5192826390266418,0.3241342604160309,0.011424198746681213,0.5033310055732727,0.3406726121902466,0.012862100265920162,0.4510560929775238,0.320659339427948,0.011866601184010506,0.4820491075515747,0.2840670347213745,0.014033475890755653,0.49343785643577576,0.271278977394104,0.016595585271716118,0.5013372302055359,0.26862457394599915,0.019870461896061897
0.3558156490325928,0.4517996311187744,2.3436653506792027e-08,0.42481014132499695,0.4934612810611725,-0.018043749034404755,0.4995783865451813,0.5136843323707581,-0.029707105830311775,0.5611189603805542,0.5379068851470947,-0.04512040317058563,0.6057564616203308,0.5716713070869446,-0.05786985531449318,0.5229372978210449,0.4142570197582245,0.017078373581171036,0.5742291808128357,0.39586493372917175,-0.005973514635115862,0.5460825562477112,0.4221931993961334,-0.024132870137691498,0.51832115650177,0.43796268105506897,-0.031904321163892746,0.5053307414054871,0.3662574887275696,0.014534108340740204,0.5605053901672363,0.3432578444480896,-0.006095994263887405,0.5227189064025879,0.38081127405166626,-0.016832375898957253,0.49345168471336365,0.39655888080596924,-0.017741290852427483,0.4789639115333557,0.31804731488227844,0.005943424068391323,0.5384532809257507,0.2981100082397461,-0.01418533455580473,0.5027923583984375,0.33604398369789124,-0.009242094121873379,0.4700535237789154,0.35184159874916077,0.0013650194741785526,0.4451656639575958,0.27024179697036743,-0.004990015644580126,0.4957152307033539,0.2518017292022705,-0.014641121961176395,0.4833269417285919,0.28348278999328613,-0.004475275985896587,0.46390748023986816,0.3010524809360504,0.007911494001746178
0.34889402985572815,0.4302136301994324,-6.23341023242574e-08,0.41523832082748413,0.47609052062034607,-0.022831125184893608,0.49029380083084106,0.5018578171730042,-0.038929738104343414,0.5518777966499329,0.5329549312591553,-0.05716443806886673,0.5962103009223938,0.5741066336631775,-0.07237698137760162,0.5313147306442261,0.40762147307395935,0.003972528502345085,0.5754119157791138,0.3912450075149536,-0.021906778216362,0.5410053730010986,0.40765655040740967,-0.03955071419477463,0.5168746113777161,0.41991955041885376,-0.047172434628009796,0.517607569694519,0.3546777069568634,0.0035779341123998165,0.5657725930213928,0.3390117585659027,-0.01693461835384369,0.5239418148994446,0.3655567169189453,-0.02288447506725788,0.5008702874183655,0.376545786857605,-0.021396802738308907,0.4936274290084839,0.3043290376663208,-0.002901422558352351,0.546110987663269,0.2880784571170807,-0.022956665605306625,0.5088860988616943,0.31848829984664917,-0.0157337486743927,0.48124420642852783,0.33091115951538086,-0.004852742422372103,0.46255800127983093,0.2546173930168152,-0.011960652656853199,0.5071725249290466,0.24027159810066223,-0.021518472582101822,0.48872140049934387,0.2696920931339264,-0.010468138381838799,0.46884042024612427,0.28390824794769287,0.0021928809583187103
0.3492372930049896,0.4080740809440613,-4.312532198014196e-08,0.41362419724464417,0.46150901913642883,-0.012516268528997898,0.48754358291625977,0.49701014161109924,-0.02410794608294964,0.548795759677887,0.5348914861679077,-0.03750557452440262,0.5887192487716675,0.5813177227973938,-0.04921716824173927,0.5263671278953552,0.4081472158432007,0.005462053697556257,0.5748419165611267,0.3916875422000885,-0.00924705434590578,0.5447304248809814,0.39998969435691833,-0.022132230922579765,0.5182942152023315,0.41306331753730774,-0.02806856296956539,0.5168439149856567,0.35398390889167786,0.004782052244991064,0.5675285458564758,0.338902086019516,-0.003219862701371312,0.5316785573959351,0.3536646366119385,-0.007064602337777615,0.5051155686378479,0.36704233288764954,-0.007137967739254236,0.4974023103713989,0.29993563890457153,0.0009530972456559539,0.5507273077964783,0.28875839710235596,-0.006058806087821722,0.5184080004692078,0.30847877264022827,-0.00014089824981056154,0.4896639287471771,0.32264071702957153,0.006437646225094795,0.4723680019378662,0.24745939671993256,-0.004312110599130392,0.5197519063949585,0.23778513073921204,-0.005440712906420231,0.501566469669342,0.2611144483089447,0.005831812974065542,0.4810205399990082,0.2771347761154175,0.01674371026456356
0.3540254235267639,0.3932647407054901,-5.6208314447303565e-08,0.41610944271087646,0.4506925940513611,-0.011139667592942715,0.48666509985923767,0.49228033423423767,-0.02188810333609581,0.5445308685302734,0.5344296097755432,-0.03409137949347496,0.5791876912117004,0.5839877128601074,-0.04483092948794365,0.532444953918457,0.4006085693836212,0.0007304062019102275,0.5782886147499084,0.39034315943717957,-0.011976882815361023,0.5471063256263733,0.39895862340927124,-0.02316802181303501,0.5189864635467529,0.41020068526268005,-0.028295714408159256,0.5256889462471008,0.34535324573516846,-0.00014567816106136888,0.5700497627258301,0.33944886922836304,-0.005827323067933321,0.5342833995819092,0.3532649278640747,-0.00855865515768528,0.506263792514801,0.3656262755393982,-0.008748706430196762,0.5087898373603821,0.29195481538772583,-0.0033259012270718813,0.5535687804222107,0.29000598192214966,-0.007631685584783554,0.5215409398078918,0.3083289861679077,-0.0014231093227863312,0.49237149953842163,0.321696013212204,0.00441445829346776,0.4860619604587555,0.24177873134613037,-0.007924346253275871,0.5288844704627991,0.23731207847595215,-0.00781290978193283,0.5103721618652344,0.25885114073753357,0.003482009284198284,0.48953914642333984,0.27433910965919495,0.014164047315716743
0.36339446902275085,0.37910670042037964,-1.0004989547951482e-07,0.4224903881549835,0.4417347013950348,-0.011857420206069946,0.48627138137817383,0.49001556634902954,-0.023696668446063995,0.5390076041221619,0.5371628999710083,-0.036750033497810364,0.5702698826789856,0.5885686874389648,-0.04836330562829971,0.5381865501403809,0.4018866717815399,-0.002518319757655263,0.5800379514694214,0.39370185136795044,-0.016935953870415688,0.5483933687210083,0.40021786093711853,-0.02982722781598568,0.5223745107650757,0.40961122512817383,-0.03606826812028885,0.5342950224876404,0.34449923038482666,-0.0028934169095009565,0.5726537704467773,0.3433176279067993,-0.0099111283197999,0.5359206199645996,0.3558172285556793,-0.013395339250564575,0.5087913274765015,0.3667607009410858,-0.014090216718614101,0.5199829936027527,0.2901727557182312,-0.005382793955504894,0.5605533719062805,0.29411494731903076,-0.010833022184669971,0.5281623601913452,0.3099041283130646,-0.00485538924112916,0.4993414878845215,0.32066524028778076,0.001170238945633173,0.5000134110450745,0.23972243070602417,-0.009286816231906414,0.5391086339950562,0.23625630140304565,-0.009781405329704285,0.5210174322128296,0.25654155015945435,0.0012177741155028343,0.5013943910598755,0.2708022892475128,0.012045344337821007
0.3753793239593506,0.36794689297676086,-1.5529555241755588e-07,0.42819976806640625,0.4337407946586609,-0.018322573974728584,0.48703351616859436,0.489185094833374,-0.03199450299143791,0.5337282419204712,0.5398754477500916,-0.04675568640232086,0.5616140961647034,0.5928416848182678,-0.05896368622779846,0.5482328534126282,0.40041905641555786,-0.0028513220604509115,0.5821430683135986,0.40178072452545166,-0.024366676807403564,0.5443192720413208,0.41023188829421997,-0.04143083840608597,0.5200433135032654,0.41760289669036865,-0.04967203363776207,0.5464749336242676,0.3448561131954193,-0.00260139093734324,0.5752196907997131,0.35124748945236206,-0.018915820866823196,0.5331777334213257,0.3644518554210663,-0.02592775784432888,0.5082619190216064,0.37082988023757935,-0.02700863592326641,0.5341282486915588,0.2922612428665161,-0.006093654315918684,0.5681629180908203,0.3023364543914795,-0.02095682919025421,0.5305472612380981,0.3177262842655182,-0.015405802987515926,0.5031864047050476,0.3229864537715912,-0.007110780104994774,0.5151228904724121,0.2414705455303192,-0.011722218245267868,0.5503899455070496,0.24486762285232544,-0.018453894183039665,0.5277088284492493,0.2643394470214844,-0.008300963789224625,0.5071281790733337,0.2742229700088501,0.003433970967307687
0.3871847987174988,0.35475900769233704,-1.4136259096630965e-07,0.43418967723846436,0.42936551570892334,-0.019358446821570396,0.4864901602268219,0.4933664798736572,-0.03395824134349823,0.530295729637146,0.5503790378570557,-0.04833165183663368,0.5561106204986572,0.6055423617362976,-0.06041697412729263,0.569325864315033,0.40186071395874023,-0.002954976400360465,0.5804620981216431,0.41339796781539917,-0.01826072670519352,0.5425105690956116,0.41629767417907715,-0.03423397243022919,0.5241718888282776,0.41651591658592224,-0.04413929581642151,0.5702004432678223,0.3465246558189392,-0.001256413641385734,0.5688954591751099,0.3592933118343353,-0.008498620241880417,0.5322862267494202,0.3676990568637848,-0.016171744093298912,0.5138423442840576,0.370338499546051,-0.021207112818956375,0.5576177835464478,0.29478919506073,-0.0024366143625229597,0.5622161030769348,0.31142401695251465,-0.009485254064202309,0.5292459726333618,0.32153579592704773,-0.006113748531788588,0.5092573165893555,0.323203444480896,-0.0024918566923588514,0.5393756031990051,0.24559266865253448,-0.005947944242507219,0.5533232688903809,0.2557334899902344,-0.006836549378931522,0.5287675261497498,0.270652711391449,0.003773219184949994,0.5111013650894165,0.27587735652923584,0.014323513954877853
0.3958379030227661,0.35762345790863037,-1.566424288057533e-07,0.4398195147514343,0.43154972791671753,-0.023044215515255928,0.48891979455947876,0.49514147639274597,-0.04049758240580559,0.5274794697761536,0.5564635396003723,-0.057596415281295776,0.54939866065979,0.6151114106178284,-0.07156667858362198,0.5794242024421692,0.4154982268810272,-0.007965141907334328,0.5897550582885742,0.4171476364135742,-0.03007296659052372,0.5487542748451233,0.4214932918548584,-0.048724427819252014,0.5302594304084778,0.4264203608036041,-0.05923889949917793,0.5806072950363159,0.36166030168533325,-0.006346448790282011,0.5772560238838196,0.36560171842575073,-0.021097639575600624,0.5357682704925537,0.37435486912727356,-0.0291854590177536,0.5182955265045166,0.3782365322113037,-0.032701097428798676,0.5684433579444885,0.3094816207885742,-0.008517992682754993,0.5681331157684326,0.31890055537223816,-0.022180603817105293,0.5314006209373474,0.33141788840293884,-0.016913380473852158,0.512614369392395,0.33578890562057495,-0.010149114765226841,0.5502393245697021,0.25867778062820435,-0.013492201454937458,0.5603018403053284,0.26505112648010254,-0.0187987107783556,0.5339503288269043,0.28265324234962463,-0.007945802994072437,0.5171385407447815,0.2901378273963928,0.004052411299198866
